User ID,Device ID,Device,Interaction Type,Status,Timestamp
2,SP05725,Smart Plug,check power consumption,on,2024-12-15 00:52:35
6,SCM7858,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:48:35
9,F008641,Fridge,temperature change,powered on,2024-12-15 01:04:35
7,SP00030,Smart Plug,check power consumption,off,2024-12-15 01:33:35
1,SLK0761,Smart Lock,check status,unlocked,2024-12-15 01:26:35
3,AC06371,Air Conditioner,fan speed change,powered on,2024-12-15 00:49:35
1,SP01190,Smart Plug,check power consumption,on,2024-12-15 01:35:35
4,V009521,Vacuum,stop cleaning,cleaning,2024-12-15 01:34:35
3,AC02696,Air Conditioner,fan speed change,powered on,2024-12-15 01:10:35
2,SSC3568,Smart Security Camera,rotate camera,recording,2024-12-15 01:12:35
4,SP01632,Smart Plug,turn on,off,2024-12-15 01:00:35
8,SSC6912,Smart Security Camera,start recording,idle,2024-12-15 01:33:35
2,SCM4440,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:55:35
1,SP00608,Smart Plug,turn off,on,2024-12-15 01:32:35
6,SCM8314,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:32:35
3,SSC0734,Smart Security Camera,rotate camera,idle,2024-12-15 01:15:35
2,SSC3311,Smart Security Camera,rotate camera,recording,2024-12-15 01:38:35
5,SH07230,Smart Hub,check device status,disconnected,2024-12-15 01:31:35
8,SSC9353,Smart Security Camera,start recording,idle,2024-12-15 01:41:35
8,T002221,TV,mute,on,2024-12-15 00:48:35
5,SH02152,Smart Hub,add new device,connected,2024-12-15 01:27:35
7,SL06941,Smart Light,brightness change,on,2024-12-15 01:37:35
9,F005650,Fridge,temperature change,powered on,2024-12-15 01:24:35
8,T008305,TV,mute,on,2024-12-15 00:49:35
2,F007500,Fridge,door open,powered on,2024-12-15 00:43:35
5,SL08823,Smart Light,brightness change,on,2024-12-15 01:35:35
9,F000608,Fridge,door open,powered on,2024-12-15 01:28:35
9,T009908,TV,mute,on,2024-12-15 01:34:35
3,SP04254,Smart Plug,turn on,off,2024-12-15 01:23:35
1,SLK6058,Smart Lock,lock,locking in progress,2024-12-15 01:17:35
4,SH01884,Smart Hub,add new device,connected,2024-12-15 00:57:35
3,F001181,Fridge,temperature change,powered on,2024-12-15 01:06:35
9,SCM5341,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:06:35
9,SCM1245,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:48:35
8,SCM0689,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:34:35
5,T004355,TV,volume change,on,2024-12-15 01:35:35
2,V007064,Vacuum,stop cleaning,cleaning,2024-12-15 00:58:35
2,SLK7022,Smart Lock,unlock,locked,2024-12-15 00:55:35
9,SP01554,Smart Plug,check power consumption,on,2024-12-15 01:35:35
3,SP08618,Smart Plug,check power consumption,on,2024-12-15 01:22:35
8,SSC5618,Smart Security Camera,rotate camera,recording,2024-12-15 01:38:35
8,SS05025,Smart Scale,measure weight,measuring,2024-12-15 00:43:35
9,SSC3459,Smart Security Camera,rotate camera,idle,2024-12-15 01:38:35
1,SP05379,Smart Plug,check power consumption,on,2024-12-15 01:23:35
6,SSC6781,Smart Security Camera,rotate camera,idle,2024-12-15 01:24:35
9,SSC4381,Smart Security Camera,rotate camera,idle,2024-12-15 00:48:35
5,V002491,Vacuum,battery check,idle,2024-12-15 01:08:35
2,SH00407,Smart Hub,check device status,disconnected,2024-12-15 01:14:35
8,SP06633,Smart Plug,turn off,on,2024-12-15 00:46:35
4,SSC3556,Smart Security Camera,rotate camera,idle,2024-12-15 00:44:35
6,SL09048,Smart Light,brightness change,on,2024-12-15 00:47:35
6,AC06980,Air Conditioner,temperature change,powered on,2024-12-15 00:54:35
1,SCM5092,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:51:35
9,SSC9513,Smart Security Camera,rotate camera,idle,2024-12-15 01:39:35
2,SL08381,Smart Light,brightness change,on,2024-12-15 01:05:35
7,SS07385,Smart Scale,check BMI,measuring,2024-12-15 00:47:35
8,SP02960,Smart Plug,turn off,on,2024-12-15 01:26:35
5,SCM4150,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:02:35
8,SCM4868,Smart Coffee Machine,start brewing,idle,2024-12-15 01:03:35
4,V002614,Vacuum,stop cleaning,cleaning,2024-12-15 01:19:35
1,SS07842,Smart Scale,check BMI,idle,2024-12-15 01:15:35
6,SH08011,Smart Hub,check device status,connected,2024-12-15 00:42:35
4,SLK8223,Smart Lock,unlock,locked,2024-12-15 01:22:35
5,SH02797,Smart Hub,add new device,connected,2024-12-15 01:40:35
7,SLK8141,Smart Lock,lock,locking in progress,2024-12-15 01:06:35
4,SH03646,Smart Hub,add new device,connected,2024-12-15 00:54:35
9,SS00499,Smart Scale,check BMI,idle,2024-12-15 01:16:35
3,SLK1455,Smart Lock,check status,unlocked,2024-12-15 00:56:35
4,SCM7796,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:17:35
3,T002664,TV,volume change,on,2024-12-15 00:53:35
1,SSC0582,Smart Security Camera,stop recording,recording,2024-12-15 01:25:35
1,SCM8175,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:16:35
7,SSC1846,Smart Security Camera,rotate camera,recording,2024-12-15 01:10:35
2,SL03088,Smart Light,mode change,on,2024-12-15 01:39:35
2,F007631,Fridge,door open,powered on,2024-12-15 01:08:35
2,SH01650,Smart Hub,check device status,disconnected,2024-12-15 01:31:35
6,SL06159,Smart Light,color change,on,2024-12-15 01:33:35
2,SH00386,Smart Hub,check device status,connected,2024-12-15 01:20:35
2,V004382,Vacuum,battery check,idle,2024-12-15 01:41:35
4,AC05848,Air Conditioner,temperature change,powered on,2024-12-15 01:04:35
3,SP07395,Smart Plug,turn on,off,2024-12-15 01:33:35
7,SP03813,Smart Plug,check power consumption,on,2024-12-15 01:14:35
6,SS02513,Smart Scale,measure weight,measuring,2024-12-15 01:22:35
7,SH04694,Smart Hub,check device status,connected,2024-12-15 00:50:35
6,SSC1782,Smart Security Camera,rotate camera,idle,2024-12-15 01:05:35
6,SCM3637,Smart Coffee Machine,start brewing,idle,2024-12-15 01:01:35
7,F002234,Fridge,temperature change,powered on,2024-12-15 01:29:35
1,SS08179,Smart Scale,check BMI,measuring,2024-12-15 00:58:35
1,SS08525,Smart Scale,measure weight,measuring,2024-12-15 00:53:35
5,SP03583,Smart Plug,check power consumption,off,2024-12-15 01:11:35
1,AC03758,Air Conditioner,temperature change,powered on,2024-12-15 01:10:35
8,V001370,Vacuum,stop cleaning,cleaning,2024-12-15 01:05:35
4,SLK2789,Smart Lock,check status,locking in progress,2024-12-15 01:20:35
3,SSC1806,Smart Security Camera,start recording,idle,2024-12-15 01:23:35
3,SH08474,Smart Hub,check device status,connected,2024-12-15 01:13:35
5,SSC6195,Smart Security Camera,start recording,idle,2024-12-15 01:23:35
4,SCM8041,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:34:35
4,SS03904,Smart Scale,check BMI,idle,2024-12-15 00:48:35
3,SH03268,Smart Hub,check device status,connected,2024-12-15 01:06:35
2,SP09087,Smart Plug,check power consumption,on,2024-12-15 01:24:35
1,SH06170,Smart Hub,add new device,connected,2024-12-15 01:32:35
7,SH03640,Smart Hub,check device status,disconnected,2024-12-15 01:38:35
6,SS08403,Smart Scale,measure weight,measuring,2024-12-15 01:22:35
2,V001865,Vacuum,stop cleaning,cleaning,2024-12-15 01:34:35
1,SS00266,Smart Scale,check BMI,idle,2024-12-15 00:42:35
3,SL07466,Smart Light,mode change,on,2024-12-15 00:47:35
8,SS08211,Smart Scale,measure weight,measuring,2024-12-15 01:37:35
4,T000897,TV,volume change,on,2024-12-15 00:56:35
7,AC00412,Air Conditioner,mode change,powered on,2024-12-15 01:29:35
3,SCM8427,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:58:35
2,AC04047,Air Conditioner,mode change,powered on,2024-12-15 01:09:35
5,T008977,TV,mute,on,2024-12-15 01:11:35
2,SH05025,Smart Hub,check device status,connected,2024-12-15 01:38:35
5,T006124,TV,volume change,on,2024-12-15 01:28:35
7,SL02035,Smart Light,brightness change,on,2024-12-15 01:08:35
2,SH01386,Smart Hub,check device status,connected,2024-12-15 00:52:35
1,SS09387,Smart Scale,check BMI,measuring,2024-12-15 01:34:35
9,SP08230,Smart Plug,turn on,off,2024-12-15 01:16:35
4,SS02467,Smart Scale,measure weight,measuring,2024-12-15 00:59:35
1,F002336,Fridge,door open,powered on,2024-12-15 01:22:35
6,SH04369,Smart Hub,check device status,disconnected,2024-12-15 00:51:35
7,SSC5091,Smart Security Camera,rotate camera,idle,2024-12-15 00:42:35
5,AC03358,Air Conditioner,mode change,powered on,2024-12-15 01:08:35
1,SS05218,Smart Scale,check BMI,idle,2024-12-15 01:02:35
1,SSC7726,Smart Security Camera,rotate camera,idle,2024-12-15 01:21:35
2,F000673,Fridge,temperature change,powered on,2024-12-15 01:14:35
3,SP06706,Smart Plug,turn on,off,2024-12-15 00:44:35
4,SL03272,Smart Light,color change,on,2024-12-15 01:23:35
2,SS05983,Smart Scale,measure weight,measuring,2024-12-15 01:34:35
1,SH05536,Smart Hub,check device status,disconnected,2024-12-15 01:33:35
6,SS07726,Smart Scale,measure weight,measuring,2024-12-15 01:25:35
5,SSC9261,Smart Security Camera,start recording,idle,2024-12-15 00:49:35
7,SCM9893,Smart Coffee Machine,start brewing,idle,2024-12-15 01:11:35
6,SSC6971,Smart Security Camera,start recording,idle,2024-12-15 01:12:35
6,SS02019,Smart Scale,check BMI,idle,2024-12-15 00:45:35
7,SCM2790,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:52:35
1,SL08908,Smart Light,brightness change,on,2024-12-15 00:44:35
9,SS03067,Smart Scale,measure weight,measuring,2024-12-15 00:42:35
6,V000714,Vacuum,stop cleaning,cleaning,2024-12-15 00:57:35
8,F006112,Fridge,door close,powered on,2024-12-15 01:32:35
2,F007509,Fridge,door close,powered on,2024-12-15 01:34:35
3,AC06946,Air Conditioner,temperature change,powered on,2024-12-15 01:17:35
1,SLK9630,Smart Lock,lock,unlocked,2024-12-15 00:47:35
3,SSC6171,Smart Security Camera,rotate camera,idle,2024-12-15 01:01:35
9,SS06249,Smart Scale,measure weight,measuring,2024-12-15 01:13:35
9,SP03405,Smart Plug,turn on,off,2024-12-15 00:47:35
8,SS09190,Smart Scale,measure weight,measuring,2024-12-15 01:08:35
1,SS03292,Smart Scale,measure weight,measuring,2024-12-15 00:43:35
2,SCM2200,Smart Coffee Machine,start brewing,idle,2024-12-15 01:02:35
7,AC03834,Air Conditioner,mode change,powered on,2024-12-15 01:35:35
5,T001607,TV,channel change,on,2024-12-15 00:48:35
9,SLK3258,Smart Lock,check status,locking in progress,2024-12-15 01:24:35
4,SH03970,Smart Hub,check device status,connected,2024-12-15 01:17:35
9,AC09436,Air Conditioner,mode change,powered on,2024-12-15 00:50:35
5,SS03427,Smart Scale,check BMI,measuring,2024-12-15 01:15:35
7,SSC8125,Smart Security Camera,rotate camera,recording,2024-12-15 01:25:35
8,SCM5944,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:18:35
9,SS02080,Smart Scale,check BMI,measuring,2024-12-15 00:44:35
1,SS04302,Smart Scale,measure weight,measuring,2024-12-15 01:01:35
5,F009705,Fridge,door open,powered on,2024-12-15 01:12:35
3,SL03408,Smart Light,brightness change,on,2024-12-15 01:13:35
1,SCM2793,Smart Coffee Machine,start brewing,idle,2024-12-15 01:05:35
2,SP08278,Smart Plug,check power consumption,off,2024-12-15 00:52:35
6,SH06667,Smart Hub,add new device,connected,2024-12-15 01:05:35
8,AC09211,Air Conditioner,temperature change,powered on,2024-12-15 01:12:35
4,V004359,Vacuum,start cleaning,idle,2024-12-15 01:30:35
6,SS05563,Smart Scale,measure weight,measuring,2024-12-15 00:45:35
7,T009076,TV,mute,on,2024-12-15 01:02:35
1,SSC5120,Smart Security Camera,start recording,idle,2024-12-15 00:50:35
5,SSC7296,Smart Security Camera,rotate camera,idle,2024-12-15 01:01:35
6,SS08276,Smart Scale,check BMI,measuring,2024-12-15 01:18:35
9,SP04978,Smart Plug,check power consumption,on,2024-12-15 01:05:35
3,SH06190,Smart Hub,reconnect,disconnected,2024-12-15 01:21:35
8,SP01745,Smart Plug,turn off,on,2024-12-15 01:36:35
9,SL02680,Smart Light,color change,on,2024-12-15 01:23:35
7,F004579,Fridge,door open,powered on,2024-12-15 01:34:35
8,SLK0504,Smart Lock,check status,locked,2024-12-15 00:43:35
9,SLK1772,Smart Lock,check status,locked,2024-12-15 01:27:35
4,SLK9334,Smart Lock,unlock,locked,2024-12-15 01:00:35
5,SLK5570,Smart Lock,lock,locking in progress,2024-12-15 01:04:35
2,SP07059,Smart Plug,turn on,off,2024-12-15 01:22:35
9,AC05624,Air Conditioner,fan speed change,powered on,2024-12-15 01:35:35
4,SP05692,Smart Plug,turn off,on,2024-12-15 00:47:35
6,T001038,TV,volume change,on,2024-12-15 01:26:35
3,SS02552,Smart Scale,check BMI,idle,2024-12-15 01:41:35
9,SCM4404,Smart Coffee Machine,start brewing,idle,2024-12-15 01:22:35
5,F005054,Fridge,door close,powered on,2024-12-15 01:04:35
5,V006479,Vacuum,battery check,idle,2024-12-15 01:13:35
2,SP05359,Smart Plug,check power consumption,off,2024-12-15 01:37:35
8,SCM8575,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:55:35
1,SSC5492,Smart Security Camera,stop recording,recording,2024-12-15 01:33:35
9,SSC6511,Smart Security Camera,stop recording,recording,2024-12-15 01:15:35
7,SS04799,Smart Scale,measure weight,measuring,2024-12-15 00:52:35
1,SCM6205,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:49:35
2,SH01786,Smart Hub,reconnect,disconnected,2024-12-15 01:06:35
4,SSC9808,Smart Security Camera,rotate camera,idle,2024-12-15 00:46:35
5,AC09732,Air Conditioner,temperature change,powered on,2024-12-15 01:25:35
6,SCM3916,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:16:35
1,SP04180,Smart Plug,turn off,on,2024-12-15 01:04:35
5,SS07013,Smart Scale,check BMI,measuring,2024-12-15 01:23:35
1,SSC1975,Smart Security Camera,start recording,idle,2024-12-15 00:43:35
6,F002011,Fridge,door open,powered on,2024-12-15 01:40:35
7,SH03698,Smart Hub,check device status,connected,2024-12-15 01:27:35
6,SP03563,Smart Plug,check power consumption,off,2024-12-15 01:19:35
5,SH08127,Smart Hub,check device status,disconnected,2024-12-15 01:34:35
9,F003454,Fridge,door open,powered on,2024-12-15 00:53:35
6,SSC0688,Smart Security Camera,stop recording,recording,2024-12-15 00:53:35
6,SH03083,Smart Hub,check device status,disconnected,2024-12-15 00:42:35
5,SS09149,Smart Scale,check BMI,idle,2024-12-15 01:41:35
8,SS03933,Smart Scale,check BMI,measuring,2024-12-15 01:37:35
9,SSC4373,Smart Security Camera,rotate camera,recording,2024-12-15 00:55:35
3,SLK3234,Smart Lock,unlock,locked,2024-12-15 00:44:35
8,SP06824,Smart Plug,check power consumption,off,2024-12-15 01:27:35
5,SP00740,Smart Plug,turn off,on,2024-12-15 01:38:35
3,T000611,TV,mute,on,2024-12-15 01:18:35
7,F005128,Fridge,temperature change,powered on,2024-12-15 01:20:35
2,T001336,TV,volume change,on,2024-12-15 00:42:35
3,SH03143,Smart Hub,reconnect,disconnected,2024-12-15 01:11:35
7,SS09013,Smart Scale,measure weight,measuring,2024-12-15 01:31:35
5,T004491,TV,mute,on,2024-12-15 00:53:35
1,SL04944,Smart Light,brightness change,on,2024-12-15 01:35:35
6,SLK5703,Smart Lock,unlock,locked,2024-12-15 00:55:35
7,SP00006,Smart Plug,check power consumption,off,2024-12-15 01:11:35
4,SP03296,Smart Plug,turn off,on,2024-12-15 01:27:35
7,SP02714,Smart Plug,check power consumption,on,2024-12-15 01:10:35
3,SP04372,Smart Plug,check power consumption,off,2024-12-15 00:46:35
1,SLK2171,Smart Lock,check status,locked,2024-12-15 01:10:35
5,SSC3231,Smart Security Camera,rotate camera,idle,2024-12-15 00:54:35
3,SCM4681,Smart Coffee Machine,start brewing,idle,2024-12-15 01:03:35
5,SCM9719,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:17:35
7,SLK3886,Smart Lock,check status,unlocked,2024-12-15 01:29:35
1,SP08588,Smart Plug,check power consumption,on,2024-12-15 01:21:35
3,T005649,TV,channel change,on,2024-12-15 01:28:35
5,SLK0140,Smart Lock,unlock,locked,2024-12-15 01:14:35
3,SP08723,Smart Plug,check power consumption,on,2024-12-15 01:36:35
6,SS00214,Smart Scale,measure weight,measuring,2024-12-15 01:29:35
8,SSC9972,Smart Security Camera,stop recording,recording,2024-12-15 00:57:35
3,SH08740,Smart Hub,check device status,connected,2024-12-15 01:40:35
3,T008562,TV,channel change,on,2024-12-15 01:20:35
6,T003161,TV,mute,on,2024-12-15 01:20:35
2,SLK3067,Smart Lock,lock,locking in progress,2024-12-15 01:02:35
5,SCM4239,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:17:35
9,V002095,Vacuum,battery check,idle,2024-12-15 01:03:35
5,F009238,Fridge,door close,powered on,2024-12-15 01:17:35
3,AC09215,Air Conditioner,temperature change,powered on,2024-12-15 01:30:35
2,SCM7583,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:07:35
8,SCM7321,Smart Coffee Machine,start brewing,idle,2024-12-15 01:09:35
3,T006849,TV,channel change,on,2024-12-15 00:53:35
6,SH09321,Smart Hub,add new device,connected,2024-12-15 00:52:35
1,SSC3153,Smart Security Camera,rotate camera,idle,2024-12-15 01:12:35
2,SSC3398,Smart Security Camera,stop recording,recording,2024-12-15 01:26:35
1,SCM9684,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:29:35
2,SCM1436,Smart Coffee Machine,start brewing,idle,2024-12-15 01:31:35
7,SCM0776,Smart Coffee Machine,start brewing,idle,2024-12-15 01:20:35
7,SH01424,Smart Hub,check device status,disconnected,2024-12-15 01:30:35
1,T004379,TV,channel change,on,2024-12-15 01:30:35
5,SSC9378,Smart Security Camera,rotate camera,idle,2024-12-15 01:26:35
6,SH02538,Smart Hub,check device status,disconnected,2024-12-15 01:04:35
9,SSC1918,Smart Security Camera,start recording,idle,2024-12-15 00:54:35
5,SL06665,Smart Light,brightness change,on,2024-12-15 01:06:35
5,SCM4601,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:10:35
3,SLK3010,Smart Lock,check status,locked,2024-12-15 00:53:35
7,SCM5978,Smart Coffee Machine,start brewing,idle,2024-12-15 01:33:35
3,F004032,Fridge,door close,powered on,2024-12-15 01:36:35
3,F001595,Fridge,door close,powered on,2024-12-15 01:28:35
5,SP06001,Smart Plug,check power consumption,on,2024-12-15 00:45:35
1,SCM2891,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:25:35
4,SL09787,Smart Light,brightness change,on,2024-12-15 01:24:35
2,SH00905,Smart Hub,check device status,connected,2024-12-15 01:11:35
2,SSC3684,Smart Security Camera,start recording,idle,2024-12-15 01:35:35
9,SCM1507,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:22:35
1,F009578,Fridge,temperature change,powered on,2024-12-15 01:32:35
9,SSC9867,Smart Security Camera,start recording,idle,2024-12-15 01:36:35
6,SCM5265,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:17:35
5,T002661,TV,mute,on,2024-12-15 01:05:35
4,SCM0791,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:19:35
3,SCM4644,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:09:35
9,SS01546,Smart Scale,measure weight,measuring,2024-12-15 01:24:35
6,SCM8420,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:35:35
5,SL00589,Smart Light,color change,on,2024-12-15 01:26:35
3,SS07020,Smart Scale,check BMI,idle,2024-12-15 01:12:35
5,SL08323,Smart Light,mode change,on,2024-12-15 01:17:35
4,SS08163,Smart Scale,measure weight,measuring,2024-12-15 01:03:35
7,SLK8082,Smart Lock,lock,unlocked,2024-12-15 01:05:35
5,SSC7423,Smart Security Camera,stop recording,recording,2024-12-15 01:05:35
5,SS03132,Smart Scale,check BMI,idle,2024-12-15 00:52:35
2,SCM8446,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:43:35
8,SCM9755,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:20:35
8,SP01236,Smart Plug,turn off,on,2024-12-15 01:26:35
9,SCM6720,Smart Coffee Machine,start brewing,idle,2024-12-15 01:19:35
4,SSC8350,Smart Security Camera,stop recording,recording,2024-12-15 00:50:35
6,SCM7255,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:29:35
4,SLK5582,Smart Lock,check status,unlocked,2024-12-15 01:20:35
6,AC00692,Air Conditioner,fan speed change,powered on,2024-12-15 00:55:35
8,SS02313,Smart Scale,check BMI,measuring,2024-12-15 01:32:35
9,F009470,Fridge,door open,powered on,2024-12-15 00:44:35
9,SLK7672,Smart Lock,check status,locked,2024-12-15 00:59:35
3,F006230,Fridge,door open,powered on,2024-12-15 00:45:35
3,SSC5454,Smart Security Camera,rotate camera,recording,2024-12-15 01:10:35
9,SP01712,Smart Plug,check power consumption,on,2024-12-15 01:25:35
6,SCM0215,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:20:35
